EventId,EventTemplate
e4377,generating <*> 
e4377,generating <*> 
e4377,generating <*> 
e1725,<*> <*> alignment exceptions 
e1146,idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr* BglCtlPavTrace*) 
e4377,generating <*> 
e1148,ciod: Error <*> message prefix <*> LOAD_MESSAGE on CioStream socket to <*> Link has been severed 
e4377,generating <*> 
e1146,idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr* BglCtlPavTrace*) 
e1011,fpr29=0xffffffff ffffffff ffffffff ffffffff 
e4377,generating <*> 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e1813,program <*> <*> instruction......<*> 
e4377,generating <*> 
e4377,generating <*> 
e4377,generating <*> 
e1282,<*> <*> receiver <*> in re-synch state event(s) (dcr 0x019a) detected 
e4100,Node card <*> no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not <*> No <*> error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK. 
e1725,<*> <*> alignment exceptions 
e4377,generating <*> 
e2468,data TLB error interrupt 
e4377,generating <*> 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e2829,iar <*> dear <*> 
e2829,iar <*> dear <*> 
e4377,generating <*> 
e4377,generating <*> 
e1607,instruction cache parity error corrected 
e2829,iar <*> dear <*> 
e4377,generating <*> 
e2325,CE sym <*> at <*> mask 0x<*> 
e2331,ciod: Error <*> node <*> from file <*> No <*> processes 
e4377,generating <*> 
e5455,<*> <*> point alignment exceptions 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e5455,<*> <*> point alignment exceptions 
e1607,instruction cache parity error corrected 
e4377,generating <*> 
e1697,data <*> interrupt <*> by <*> 
e1621,machine check: i-fetch......................<*> 
e5455,<*> <*> point alignment exceptions 
e1607,instruction cache parity error corrected 
e1725,<*> <*> alignment exceptions 
e4377,generating <*> 
e1364,<*> <*> interrupts. <*> critical input <*> <*> <*> <*> spent on critical input <*> <*> <*> <*> time in a critical input <*> 
e4377,generating <*> 
e9847,ciod: <*> signal <*> code=<*> errno=<*> <*> 
e2468,data TLB error interrupt 
e2325,CE sym <*> at <*> mask 0x<*> 
e1725,<*> <*> alignment exceptions 
e2447,ciod: Error loading <*> invalid or missing program image <*> such file or directory 
e2829,iar <*> dear <*> 
e1756,<*> <*> <*> in <*> rbs signal handler during <*> calls. <*> microseconds <*> the maximum time for a single instance of a correctable ddr. 
e4377,generating <*> 
e4377,generating <*> 
e3804,ciod: <*> packet <*> node <*> (R62-M1-Nf-C:J03-U11) message code <*> is not <*> or <*> (softheader=003b005b <*> <*> <*>) 
e2829,iar <*> dear <*> 
e4377,generating <*> 
e3185,data <*> space................<*> 
e4377,generating <*> 
e5455,<*> <*> point alignment exceptions 
e4377,generating <*> 
e1505,ciod: <*> to <*> message prefix on <*> stream (CioStream socket to <*> 
e1813,program <*> <*> instruction......<*> 
e2511,ciod: Error <*> message prefix on CioStream socket to <*> Connection <*> out 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e1985,program <*> <*> instruction...<*> 
e1282,<*> <*> receiver <*> in re-synch state event(s) (dcr 0x019a) detected 
e4377,generating <*> 
e5455,<*> <*> point alignment exceptions 
e1725,<*> <*> alignment exceptions 
e2829,iar <*> dear <*> 
e2059,Lustre mount FAILED : <*> : <*> /p/gb<*> 
e4100,Node card <*> no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not <*> No <*> error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK. 
e2325,CE sym <*> at <*> mask 0x<*> 
e1725,<*> <*> alignment exceptions 
e2829,iar <*> dear <*> 
e3313,ciod: Error loading <*> invalid or missing program image <*> denied 
e4377,generating <*> 
e1596,total <*> <*> <*> error(s) detected and corrected <*> <*> <*> 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e1146,idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr* BglCtlPavTrace*) 
e1756,<*> <*> <*> in <*> rbs signal handler during <*> calls. <*> microseconds <*> the maximum time for a single instance of a correctable ddr. 
e2829,iar <*> dear <*> 
e2829,iar <*> dear <*> 
e1148,ciod: Error <*> message prefix <*> LOAD_MESSAGE on CioStream socket to <*> Link has been severed 
e1364,<*> <*> interrupts. <*> critical input <*> <*> <*> <*> spent on critical input <*> <*> <*> <*> time in a critical input <*> 
e4377,generating <*> 
e4377,generating <*> 
e5455,<*> <*> point alignment exceptions 
e4377,generating <*> 
e4377,generating <*> 
e2134,ciod: <*> <*> <*> files for program <*> 
e2829,iar <*> dear <*> 
e5455,<*> <*> point alignment exceptions 
e9456,<*> <*> errors(s) detected and corrected on rank <*> symbol <*> bit <*> 
e2829,iar <*> dear <*> 
e4377,generating <*> 
e9456,<*> <*> errors(s) detected and corrected on rank <*> symbol <*> bit <*> 
e1756,<*> <*> <*> in <*> rbs signal handler during <*> calls. <*> microseconds <*> the maximum time for a single instance of a correctable ddr. 
e1621,machine check: i-fetch......................<*> 
e2327,ciod: Error loading <*> invalid or missing program image <*> format error 
e1364,<*> <*> interrupts. <*> critical input <*> <*> <*> <*> spent on critical input <*> <*> <*> <*> time in a critical input <*> 
e4377,generating <*> 
e4377,generating <*> 
e1607,instruction cache parity error corrected 
e2829,iar <*> dear <*> 
e4377,generating <*> 
e1364,<*> <*> interrupts. <*> critical input <*> <*> <*> <*> spent on critical input <*> <*> <*> <*> time in a critical input <*> 
e2325,CE sym <*> at <*> mask 0x<*> 
e1756,<*> <*> <*> in <*> rbs signal handler during <*> calls. <*> microseconds <*> the maximum time for a single instance of a correctable ddr. 
e4377,generating <*> 
e1967,ciod: <*> <*> failed: No such file or directory 
e4377,generating <*> 
e8867,ciod: Error <*> message prefix on CioStream socket to <*> Connection reset by peer 
e4377,generating <*> 
e1146,idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr* BglCtlPavTrace*) 
e2829,iar <*> dear <*> 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e2468,data TLB error interrupt 
e4377,generating <*> 
e1756,<*> <*> <*> in <*> rbs signal handler during <*> calls. <*> microseconds <*> the maximum time for a single instance of a correctable ddr. 
e4377,generating <*> 
e4377,generating <*> 
e2011,<*> <*> EDRAM error(s) (dcr <*> detected and corrected 
e4377,generating <*> 
e4377,generating <*> 
e4377,generating <*> 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e1970,ciod: Error <*> message prefix on CioStream socket to <*> Link has been severed 
e2829,iar <*> dear <*> 
e3338,instruction <*> 0x00004ed<*> 
e5455,<*> <*> point alignment exceptions 
e4377,generating <*> 
e4377,generating <*> 
e2782,data <*> 0x<*> 
e2829,iar <*> dear <*> 
e4377,generating <*> 
e1146,idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr* BglCtlPavTrace*) 
e1756,<*> <*> <*> in <*> rbs signal handler during <*> calls. <*> microseconds <*> the maximum time for a single instance of a correctable ddr. 
e4377,generating <*> 
e2468,data TLB error interrupt 
e1607,instruction cache parity error corrected 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e4377,generating <*> 
e1148,ciod: Error <*> message prefix <*> LOAD_MESSAGE on CioStream socket to <*> Link has been severed 
e1364,<*> <*> interrupts. <*> critical input <*> <*> <*> <*> spent on critical input <*> <*> <*> <*> time in a critical input <*> 
e4377,generating <*> 
e1756,<*> <*> <*> in <*> rbs signal handler during <*> calls. <*> microseconds <*> the maximum time for a single instance of a correctable ddr. 
e2325,CE sym <*> at <*> mask 0x<*> 
e2327,ciod: Error loading <*> invalid or missing program image <*> format error 
e4377,generating <*> 
e5455,<*> <*> point alignment exceptions 
e1725,<*> <*> alignment exceptions 
e4377,generating <*> 
e2325,CE sym <*> at <*> mask 0x<*> 
e2468,data TLB error interrupt 
e1364,<*> <*> interrupts. <*> critical input <*> <*> <*> <*> spent on critical input <*> <*> <*> <*> time in a critical input <*> 
e5455,<*> <*> point alignment exceptions 
e2325,CE sym <*> at <*> mask 0x<*> 
e5455,<*> <*> point alignment exceptions 
e4053,total <*> <*> <*> error(s) detected and corrected 
e1725,<*> <*> alignment exceptions 
e4377,generating <*> 
e1364,<*> <*> interrupts. <*> critical input <*> <*> <*> <*> spent on critical input <*> <*> <*> <*> time in a critical input <*> 
e4377,generating <*> 
e1725,<*> <*> alignment exceptions 
e4377,generating <*> 
e4377,generating <*> 
e4377,generating <*> 
e1725,<*> <*> alignment exceptions 
e4377,generating <*> 
e2576,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*> 
e1491,Can not get assembly information for node card 
e2362,program <*> <*> exception......<*> 
e4377,generating <*> 
e1364,<*> <*> interrupts. <*> critical input <*> <*> <*> <*> spent on critical input <*> <*> <*> <*> time in a critical input <*> 
e4377,generating <*> 
e2829,iar <*> dear <*> 
e1756,<*> <*> <*> in <*> rbs signal handler during <*> calls. <*> microseconds <*> the maximum time for a single instance of a correctable ddr. 
e4377,generating <*> 
